occupation_code,skill_id,skill_name,skill_type,relevance,is_trending
41-9011.00,39,operating system software,software,5.0,True
41-9011.00,30,word processing software,software,5.0,True
41-9011.00,34,web page creation and editing software,software,4.0,False
41-9011.00,33,internet browser software,software,4.0,False
41-9011.00,37,video conferencing software,software,5.0,True
41-9012.00,39,operating system software,software,5.0,True
41-9012.00,33,internet browser software,software,5.0,True
41-9012.00,34,web page creation and editing software,software,5.0,True
41-9012.00,50,instant messaging software,software,4.0,False
41-9012.00,34,web page creation and editing software,software,4.0,False
41-9012.00,26,spreadsheet software,software,5.0,True
41-9012.00,28,office suite software,software,5.0,True
41-9012.00,24,presentation software,software,5.0,True
41-9012.00,30,word processing software,software,5.0,True
41-9012.00,34,web page creation and editing software,software,4.0,False
41-9012.00,50,instant messaging software,software,4.0,False
41-9012.00,33,internet browser software,software,4.0,False
41-9012.00,38,video creation and editing software,software,4.0,False
41-9021.00,20,graphics or photo imaging software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,34,web page creation and editing software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,48,geographic information system,software,4.0,False
41-9021.00,15,accounting software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,5.0,True
41-9021.00,31,web platform development software,software,5.0,True
41-9021.00,26,spreadsheet software,software,5.0,True
41-9021.00,33,internet browser software,software,4.0,False
41-9021.00,28,office suite software,software,6.0,True
41-9021.00,17,electronic mail software,software,6.0,True
41-9021.00,24,presentation software,software,5.0,True
41-9021.00,30,word processing software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,14,customer relationship management crm software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,23,analytical or scientific software,software,4.0,False
41-9021.00,14,customer relationship management crm software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9021.00,33,internet browser software,software,4.0,False
41-9021.00,12,data base user interface and query software,software,5.0,True
41-9021.00,12,data base user interface and query software,software,4.0,False
41-9022.00,11,document management software,software,5.0,True
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,20,graphics or photo imaging software,software,5.0,True
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,28,office suite software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,67,map creation software,software,4.0,False
41-9022.00,29,desktop publishing software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,11,document management software,software,4.0,False
41-9022.00,20,graphics or photo imaging software,software,4.0,False
41-9022.00,44,data mining software,software,4.0,False
41-9022.00,17,electronic mail software,software,4.0,False
41-9022.00,34,web page creation and editing software,software,5.0,True
41-9022.00,37,video conferencing software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,67,map creation software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,15,accounting software,software,4.0,False
41-9022.00,94,route navigation software,software,4.0,False
41-9022.00,131,voice recognition software,software,4.0,False
41-9022.00,48,geographic information system,software,4.0,False
41-9022.00,49,sales and marketing software,software,4.0,False
41-9022.00,30,word processing software,software,5.0,True
41-9022.00,45,cloud-based data access and sharing software,software,4.0,False
41-9022.00,67,map creation software,software,4.0,False
41-9022.00,23,analytical or scientific software,software,4.0,False
41-9022.00,30,word processing software,software,4.0,False
41-9022.00,26,spreadsheet software,software,4.0,False
41-9022.00,16,data base reporting software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,16,data base reporting software,software,4.0,False
41-9022.00,15,accounting software,software,5.0,True
41-9022.00,20,graphics or photo imaging software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,34,web page creation and editing software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,38,video creation and editing software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,34,web page creation and editing software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,26,spreadsheet software,software,6.0,True
41-9022.00,34,web page creation and editing software,software,4.0,False
41-9022.00,28,office suite software,software,6.0,True
41-9022.00,17,electronic mail software,software,6.0,True
41-9022.00,24,presentation software,software,5.0,True
41-9022.00,22,project management software,software,5.0,True
41-9022.00,29,desktop publishing software,software,4.0,False
41-9022.00,22,project management software,software,5.0,True
41-9022.00,30,word processing software,software,6.0,True
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,49,sales and marketing software,software,4.0,False
41-9022.00,24,presentation software,software,4.0,False
41-9022.00,16,data base reporting software,software,4.0,False
41-9022.00,94,route navigation software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,15,accounting software,software,4.0,False
41-9022.00,38,video creation and editing software,software,4.0,False
41-9022.00,20,graphics or photo imaging software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,24,presentation software,software,4.0,False
41-9022.00,16,data base reporting software,software,4.0,False
41-9022.00,28,office suite software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,35,calendar and scheduling software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,35,calendar and scheduling software,software,4.0,False
41-9022.00,34,web page creation and editing software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,15,accounting software,software,4.0,False
41-9022.00,22,project management software,software,4.0,False
41-9022.00,20,graphics or photo imaging software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,74,expert system software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,14,customer relationship management crm software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,27,financial analysis software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,12,data base user interface and query software,software,6.0,True
41-9022.00,12,data base user interface and query software,software,4.0,False
41-9022.00,37,video conferencing software,software,5.0,True
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,12,data base user interface and query software,software,6.0,True
41-9031.00,74,expert system software,software,5.0,True
41-9031.00,32,data base management system software,software,5.0,True
41-9031.00,32,data base management system software,software,5.0,True
41-9031.00,32,data base management system software,software,4.0,False
41-9031.00,32,data base management system software,software,4.0,False
41-9031.00,31,web platform development software,software,4.0,False
41-9031.00,39,operating system software,software,5.0,True
41-9031.00,13,content workflow software,software,5.0,True
41-9031.00,40,computer aided design cad software,software,5.0,True
41-9031.00,119,switch or router software,software,5.0,True
41-9031.00,58,development environment software,software,5.0,True
41-9031.00,63,object or component oriented development software,software,5.0,True
41-9031.00,110,administration software,software,4.0,False
41-9031.00,111,network security or virtual private network vpn management software,software,4.0,False
41-9031.00,41,access software,software,4.0,False
41-9031.00,40,computer aided design cad software,software,5.0,True
41-9031.00,12,data base user interface and query software,software,4.0,False
41-9031.00,71,application server software,software,5.0,True
41-9031.00,19,enterprise application integration software,software,4.0,False
41-9031.00,31,web platform development software,software,4.0,False
41-9031.00,31,web platform development software,software,4.0,False
41-9031.00,19,enterprise application integration software,software,5.0,True
41-9031.00,76,network security and virtual private network vpn equipment software,software,4.0,False
41-9031.00,64,cloud-based management software,software,4.0,False
41-9031.00,28,office suite software,software,5.0,True
41-9031.00,20,graphics or photo imaging software,software,4.0,False
41-9031.00,39,operating system software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,36,business intelligence and data analysis software,software,4.0,False
41-9031.00,36,business intelligence and data analysis software,software,4.0,False
41-9031.00,12,data base user interface and query software,software,5.0,True
41-9031.00,51,communications server software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,31,web platform development software,software,5.0,True
41-9031.00,71,application server software,software,5.0,True
41-9031.00,39,operating system software,software,5.0,True
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,36,business intelligence and data analysis software,software,4.0,False
41-9031.00,56,transaction security and virus protection software,software,4.0,False
41-9031.00,12,data base user interface and query software,software,5.0,True
41-9031.00,112,internet directory services software,software,5.0,True
41-9031.00,58,development environment software,software,6.0,True
41-9031.00,14,customer relationship management crm software,software,4.0,False
41-9031.00,26,spreadsheet software,software,6.0,True
41-9031.00,17,electronic mail software,software,4.0,False
41-9031.00,37,video conferencing software,software,4.0,False
41-9031.00,28,office suite software,software,6.0,True
41-9031.00,17,electronic mail software,software,5.0,True
41-9031.00,24,presentation software,software,6.0,True
41-9031.00,22,project management software,software,5.0,True
41-9031.00,11,document management software,software,5.0,True
41-9031.00,12,data base user interface and query software,software,5.0,True
41-9031.00,22,project management software,software,5.0,True
41-9031.00,57,process mapping and design software,software,5.0,True
41-9031.00,39,operating system software,software,5.0,True
41-9031.00,30,word processing software,software,5.0,True
41-9031.00,36,business intelligence and data analysis software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,112,internet directory services software,software,4.0,False
41-9031.00,56,transaction security and virus protection software,software,4.0,False
41-9031.00,12,data base user interface and query software,software,5.0,True
41-9031.00,63,object or component oriented development software,software,5.0,True
41-9031.00,25,enterprise resource planning erp software,software,5.0,True
41-9031.00,39,operating system software,software,4.0,False
41-9031.00,63,object or component oriented development software,software,5.0,True
41-9031.00,31,web platform development software,software,5.0,True
41-9031.00,45,cloud-based data access and sharing software,software,4.0,False
41-9031.00,63,object or component oriented development software,software,6.0,True
41-9031.00,63,object or component oriented development software,software,5.0,True
41-9031.00,31,web platform development software,software,5.0,True
41-9031.00,31,web platform development software,software,4.0,False
41-9031.00,58,development environment software,software,5.0,True
41-9031.00,27,financial analysis software,software,4.0,False
41-9031.00,14,customer relationship management crm software,software,6.0,True
41-9031.00,12,data base user interface and query software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,4.0,False
41-9031.00,16,data base reporting software,software,4.0,False
41-9031.00,25,enterprise resource planning erp software,software,5.0,True
41-9031.00,35,calendar and scheduling software,software,4.0,False
41-9031.00,31,web platform development software,software,4.0,False
41-9031.00,39,operating system software,software,5.0,True
41-9031.00,114,authentication server software,software,4.0,False
41-9031.00,45,cloud-based data access and sharing software,software,4.0,False
41-9031.00,64,cloud-based management software,software,5.0,True
41-9031.00,12,data base user interface and query software,software,5.0,True
41-9031.00,32,data base management system software,software,5.0,True
41-9031.00,39,operating system software,software,5.0,True
41-9031.00,76,network security and virtual private network vpn equipment software,software,4.0,False
41-9031.00,118,internet protocol ip multimedia subsystem software,software,4.0,False
41-9031.00,33,internet browser software,software,4.0,False
41-9031.00,24,presentation software,software,4.0,False
41-9031.00,59,network monitoring software,software,4.0,False
41-9041.00,81,helpdesk or call center software,software,4.0,False
41-9041.00,81,helpdesk or call center software,software,4.0,False
41-9041.00,14,customer relationship management crm software,software,4.0,False
41-9041.00,14,customer relationship management crm software,software,4.0,False
41-9041.00,26,spreadsheet software,software,5.0,True
41-9041.00,28,office suite software,software,5.0,True
41-9041.00,17,electronic mail software,software,5.0,True
41-9041.00,24,presentation software,software,5.0,True
41-9041.00,30,word processing software,software,5.0,True
41-9041.00,41,access software,software,4.0,False
41-9041.00,14,customer relationship management crm software,software,5.0,True
41-9041.00,81,helpdesk or call center software,software,4.0,False
41-9041.00,37,video conferencing software,software,5.0,True
41-9091.00,34,web page creation and editing software,software,5.0,True
41-9091.00,26,spreadsheet software,software,5.0,True
41-9091.00,28,office suite software,software,5.0,True
41-9091.00,94,route navigation software,software,4.0,False
41-9091.00,33,internet browser software,software,4.0,False
43-1011.00,11,document management software,software,5.0,True
43-1011.00,21,human resources software,software,4.0,False
43-1011.00,39,operating system software,software,5.0,True
43-1011.00,14,customer relationship management crm software,software,4.0,False
43-1011.00,12,data base user interface and query software,software,4.0,False
43-1011.00,15,accounting software,software,4.0,False
43-1011.00,41,access software,software,4.0,False
43-1011.00,22,project management software,software,4.0,False
43-1011.00,12,data base user interface and query software,software,4.0,False
43-1011.00,12,data base user interface and query software,software,4.0,False
43-1011.00,27,financial analysis software,software,4.0,False
43-1011.00,11,document management software,software,4.0,False
43-1011.00,45,cloud-based data access and sharing software,software,4.0,False
43-1011.00,30,word processing software,software,4.0,False
43-1011.00,34,web page creation and editing software,software,5.0,True
43-1011.00,12,data base user interface and query software,software,4.0,False
43-1011.00,15,accounting software,software,4.0,False
43-1011.00,30,word processing software,software,5.0,True
43-1011.00,45,cloud-based data access and sharing software,software,4.0,False
43-1011.00,50,instant messaging software,software,4.0,False
43-1011.00,39,operating system software,software,4.0,False
43-1011.00,22,project management software,software,4.0,False
43-1011.00,22,project management software,software,4.0,False
43-1011.00,46,medical software,software,4.0,False
43-1011.00,46,medical software,software,5.0,True
43-1011.00,21,human resources software,software,4.0,False
43-1011.00,36,business intelligence and data analysis software,software,4.0,False
43-1011.00,51,communications server software,software,4.0,False
43-1011.00,17,electronic mail software,software,4.0,False
43-1011.00,23,analytical or scientific software,software,5.0,True
43-1011.00,15,accounting software,software,5.0,True
43-1011.00,20,graphics or photo imaging software,software,4.0,False
43-1011.00,54,information retrieval or search software,software,4.0,False
43-1011.00,37,video conferencing software,software,4.0,False
43-1011.00,38,video creation and editing software,software,4.0,False
43-1011.00,46,medical software,software,4.0,False
43-1011.00,46,medical software,software,4.0,False
43-1011.00,46,medical software,software,5.0,True
43-1011.00,12,data base user interface and query software,software,5.0,True
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,26,spreadsheet software,software,6.0,True
43-1011.00,17,electronic mail software,software,4.0,False
43-1011.00,33,internet browser software,software,4.0,False
43-1011.00,28,office suite software,software,6.0,True
43-1011.00,17,electronic mail software,software,6.0,True
43-1011.00,24,presentation software,software,6.0,True
43-1011.00,22,project management software,software,5.0,True
43-1011.00,29,desktop publishing software,software,4.0,False
43-1011.00,11,document management software,software,5.0,True
43-1011.00,22,project management software,software,5.0,True
43-1011.00,57,process mapping and design software,software,5.0,True
43-1011.00,39,operating system software,software,5.0,True
43-1011.00,30,word processing software,software,5.0,True
43-1011.00,36,business intelligence and data analysis software,software,4.0,False
43-1011.00,23,analytical or scientific software,software,4.0,False
43-1011.00,33,internet browser software,software,5.0,True
43-1011.00,73,multi-media educational software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,56,transaction security and virus protection software,software,4.0,False
43-1011.00,12,data base user interface and query software,software,5.0,True
43-1011.00,27,financial analysis software,software,4.0,False
43-1011.00,14,customer relationship management crm software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,5.0,True
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,21,human resources software,software,4.0,False
43-1011.00,75,computer based training software,software,4.0,False
43-1011.00,18,time accounting software,software,4.0,False
43-1011.00,36,business intelligence and data analysis software,software,4.0,False
43-1011.00,15,accounting software,software,4.0,False
43-1011.00,15,accounting software,software,4.0,False
43-1011.00,14,customer relationship management crm software,software,5.0,True
43-1011.00,25,enterprise resource planning erp software,software,4.0,False
43-1011.00,16,data base reporting software,software,4.0,False
43-1011.00,25,enterprise resource planning erp software,software,5.0,True
43-1011.00,38,video creation and editing software,software,4.0,False
43-1011.00,45,cloud-based data access and sharing software,software,5.0,True
43-1011.00,20,graphics or photo imaging software,software,4.0,False
43-1011.00,34,web page creation and editing software,software,4.0,False
43-1011.00,36,business intelligence and data analysis software,software,5.0,True
43-1011.00,15,accounting software,software,4.0,False
43-1011.00,33,internet browser software,software,4.0,False
43-1011.00,35,calendar and scheduling software,software,4.0,False
43-1011.00,12,data base user interface and query software,software,5.0,True
43-1011.00,38,video creation and editing software,software,4.0,False
43-2011.00,17,electronic mail software,software,4.0,False
43-2011.00,53,facilities management software,software,4.0,False
43-2011.00,12,data base user interface and query software,software,5.0,True
43-2011.00,26,spreadsheet software,software,6.0,True
43-2011.00,28,office suite software,software,6.0,True
43-2011.00,17,electronic mail software,software,5.0,True
43-2011.00,24,presentation software,software,5.0,True
43-2011.00,39,operating system software,software,5.0,True
43-2011.00,30,word processing software,software,5.0,True
43-2011.00,25,enterprise resource planning erp software,software,5.0,True
43-2021.00,81,helpdesk or call center software,software,4.0,False
43-2021.00,39,operating system software,software,4.0,False
43-2021.00,26,spreadsheet software,software,5.0,True
43-2021.00,28,office suite software,software,6.0,True
43-2021.00,17,electronic mail software,software,5.0,True
43-2021.00,24,presentation software,software,5.0,True
43-2021.00,39,operating system software,software,5.0,True
43-2021.00,30,word processing software,software,5.0,True
43-2021.00,37,video conferencing software,software,4.0,False
43-3011.00,15,accounting software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,99,point of sale pos software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,41,access software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,100,categorization or classification software,software,4.0,False
43-3011.00,11,document management software,software,4.0,False
43-3011.00,46,medical software,software,4.0,False
43-3011.00,18,time accounting software,software,4.0,False
43-3011.00,15,accounting software,software,5.0,True
43-3011.00,54,information retrieval or search software,software,4.0,False
43-3011.00,54,information retrieval or search software,software,4.0,False
43-3011.00,46,medical software,software,4.0,False
43-3011.00,46,medical software,software,4.0,False
43-3011.00,46,medical software,software,5.0,True
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,25,enterprise resource planning erp software,software,4.0,False
43-3011.00,26,spreadsheet software,software,6.0,True
43-3011.00,28,office suite software,software,6.0,True
43-3011.00,17,electronic mail software,software,6.0,True
43-3011.00,24,presentation software,software,5.0,True
43-3011.00,30,word processing software,software,6.0,True
43-3011.00,25,enterprise resource planning erp software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,105,optical character reader ocr or scanning software,software,4.0,False
43-3011.00,15,accounting software,software,4.0,False
43-3011.00,14,customer relationship management crm software,software,4.0,False
43-3011.00,12,data base user interface and query software,software,4.0,False
43-3011.00,15,accounting software,software,4.0,False
43-3011.00,25,enterprise resource planning erp software,software,6.0,True
43-3011.00,99,point of sale pos software,software,4.0,False
43-3011.00,54,information retrieval or search software,software,4.0,False
43-3011.00,54,information retrieval or search software,software,4.0,False
43-3011.00,33,internet browser software,software,4.0,False
43-3021.00,27,financial analysis software,software,4.0,False
43-3021.00,74,expert system software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,78,billing and invoicing software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,11,document management software,software,4.0,False
43-3021.00,65,industrial control software,software,4.0,False
43-3021.00,12,data base user interface and query software,software,4.0,False
43-3021.00,46,medical software,software,4.0,False
43-3021.00,46,medical software,software,5.0,True
43-3021.00,11,document management software,software,4.0,False
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,46,medical software,software,4.0,False
43-3021.00,14,customer relationship management crm software,software,4.0,False
43-3021.00,36,business intelligence and data analysis software,software,4.0,False
43-3021.00,41,access software,software,4.0,False
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,15,accounting software,software,5.0,True
43-3021.00,27,financial analysis software,software,4.0,False
43-3021.00,78,billing and invoicing software,software,4.0,False
43-3021.00,46,medical software,software,4.0,False
43-3021.00,46,medical software,software,4.0,False
43-3021.00,46,medical software,software,5.0,True
43-3021.00,12,data base user interface and query software,software,5.0,True
43-3021.00,25,enterprise resource planning erp software,software,4.0,False
43-3021.00,25,enterprise resource planning erp software,software,4.0,False
43-3021.00,26,spreadsheet software,software,6.0,True
43-3021.00,28,office suite software,software,6.0,True
43-3021.00,17,electronic mail software,software,6.0,True
43-3021.00,24,presentation software,software,5.0,True
43-3021.00,22,project management software,software,5.0,True
43-3021.00,39,operating system software,software,5.0,True
43-3021.00,30,word processing software,software,6.0,True
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,25,enterprise resource planning erp software,software,4.0,False
43-3021.00,105,optical character reader ocr or scanning software,software,4.0,False
43-3021.00,27,financial analysis software,software,4.0,False
43-3021.00,25,enterprise resource planning erp software,software,4.0,False
43-3021.00,25,enterprise resource planning erp software,software,4.0,False
43-3021.00,27,financial analysis software,software,4.0,False
43-3021.00,46,medical software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,27,financial analysis software,software,4.0,False
43-3021.00,41,access software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,25,enterprise resource planning erp software,software,5.0,True
43-3021.00,15,accounting software,software,4.0,False
43-3021.00,11,document management software,software,4.0,False
43-3021.00,20,graphics or photo imaging software,software,4.0,False
43-3021.00,33,internet browser software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,14,customer relationship management crm software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,11,document management software,software,5.0,True
43-3031.00,18,time accounting software,software,4.0,False
43-3031.00,21,human resources software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,14,customer relationship management crm software,software,4.0,False
43-3031.00,78,billing and invoicing software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,43,transaction server software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,11,document management software,software,4.0,False
43-3031.00,45,cloud-based data access and sharing software,software,4.0,False
43-3031.00,46,medical software,software,5.0,True
43-3031.00,37,video conferencing software,software,4.0,False
43-3031.00,78,billing and invoicing software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,30,word processing software,software,5.0,True
43-3031.00,45,cloud-based data access and sharing software,software,4.0,False
43-3031.00,22,project management software,software,4.0,False
43-3031.00,22,project management software,software,4.0,False
43-3031.00,46,medical software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,18,time accounting software,software,4.0,False
43-3031.00,21,human resources software,software,4.0,False
43-3031.00,36,business intelligence and data analysis software,software,4.0,False
43-3031.00,17,electronic mail software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,15,accounting software,software,6.0,True
43-3031.00,11,document management software,software,4.0,False
43-3031.00,54,information retrieval or search software,software,4.0,False
43-3031.00,46,medical software,software,4.0,False
43-3031.00,46,medical software,software,4.0,False
43-3031.00,46,medical software,software,5.0,True
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,5.0,True
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,26,spreadsheet software,software,6.0,True
43-3031.00,17,electronic mail software,software,4.0,False
43-3031.00,33,internet browser software,software,4.0,False
43-3031.00,28,office suite software,software,6.0,True
43-3031.00,17,electronic mail software,software,6.0,True
43-3031.00,24,presentation software,software,5.0,True
43-3031.00,22,project management software,software,5.0,True
43-3031.00,29,desktop publishing software,software,4.0,False
43-3031.00,11,document management software,software,5.0,True
43-3031.00,39,operating system software,software,5.0,True
43-3031.00,30,word processing software,software,5.0,True
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,11,document management software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,5.0,True
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,5.0,True
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,18,time accounting software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,11,document management software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,27,financial analysis software,software,4.0,False
43-3031.00,12,data base user interface and query software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,15,accounting software,software,4.0,False
43-3031.00,85,compliance software,software,4.0,False
43-3031.00,25,enterprise resource planning erp software,software,4.0,False
43-3031.00,19,enterprise application integration software,software,4.0,False
43-3031.00,15,accounting software,software,5.0,True
43-3031.00,16,data base reporting software,software,4.0,False
